sid,pid,y
s32,p49,0
s32,p50,0
s32,p51,1
s32,p52,1
s32,p53,1
s32,p54,0
s32,p55,1
s32,p56,1
s32,p57,0
s32,p58,1
s32,p59,0
s32,p60,0
s32,p61,1
s32,p62,0
s32,p63,1
s32,p64,0
s32,p65,1
s32,p66,0
s32,p67,0
s32,p68,1
s32,p69,0
s32,p70,0
s32,p71,0
s32,p72,1
s32,p73,0
s32,p74,0
s32,p75,1
s32,p76,0
s32,p77,0
s32,p78,0
s32,p79,1
s32,p80,0
s32,p81,1
s32,p82,1
s32,p83,1
s32,p84,1
s32,p85,0
s32,p86,0
s32,p87,1
s32,p88,0
s32,p89,0
s32,p90,0
s32,p91,0
s32,p92,0
s32,p93,0
s32,p94,0
s32,p95,1
s32,p96,1
s32,p97,0
s32,p98,0
s32,p99,0
s32,p100,1
s32,p101,1
s32,p102,0
s32,p103,0
s32,p104,1
s32,p105,0
s32,p106,0
s32,p107,0
s32,p108,0
s32,p109,0
s32,p110,1
s32,p111,1
s32,p112,0
s32,p113,0
s32,p114,1
s32,p115,0
s32,p116,0
s32,p117,1
s32,p118,0
s32,p119,0
s32,p120,1
s32,p121,1
s32,p122,0
s32,p123,0
s32,p124,1
s32,p125,1
s32,p126,1
s32,p127,0
s32,p128,0
s32,p129,1
s32,p130,1
s32,p131,1
s32,p132,1
s32,p133,1
s32,p134,1
s32,p135,0
s32,p136,1
s32,p137,0
s32,p138,0
s32,p139,1
s32,p140,0
s32,p141,1
s32,p142,1
s32,p143,0
s32,p144,1
s32,p145,1
s32,p146,0
s32,p147,0
s32,p148,0
s32,p149,1
s32,p150,1
s32,p151,0
s32,p152,0
s32,p153,0
s32,p154,0
s32,p155,0
s32,p156,1
s32,p157,1
s32,p158,0
s32,p159,1
s32,p160,1
s32,p161,0
s32,p162,0
s32,p163,1
s32,p164,0
s32,p165,1
s32,p166,0
s32,p167,0
s32,p168,0
s32,p169,0
s32,p170,0
s32,p171,1
s32,p172,0
s32,p173,1
s32,p174,0
s32,p175,0
s32,p176,0
s32,p177,0
s32,p178,1
s32,p179,1
s32,p180,0
s32,p181,1
s32,p182,0
s32,p183,1
s32,p184,1
s32,p185,0
s32,p186,1
s32,p187,0
s32,p188,1
s32,p189,1
s32,p190,0
s32,p191,0
s32,p192,1
s32,p193,1
s32,p194,1
s32,p195,1
s32,p196,0
s32,p197,1
s32,p198,0
s32,p199,1
s32,p200,0
s33,p1,1
s33,p2,0
s33,p3,1
s33,p4,0
s33,p5,0
s33,p6,0
s33,p7,1
s33,p8,1
s33,p9,0
s33,p10,1
s33,p11,0
s33,p12,1
s33,p13,0
s33,p14,1
s33,p15,0
s33,p16,1
s33,p17,1
s33,p18,1
s33,p19,0
s33,p20,1
s33,p21,1
s33,p22,0
s33,p23,0
s33,p24,1
s33,p25,1
s33,p26,0
s33,p27,0
s33,p28,1
s33,p29,0
s33,p30,0
s33,p31,0
s33,p32,1
s33,p33,1
s33,p34,1
s33,p35,0
s33,p36,1
s33,p37,1
s33,p38,0
s33,p39,0
s33,p40,1
s33,p41,0
s33,p42,0
s33,p43,1
s33,p44,1
s33,p45,0
s33,p46,0
s33,p47,0
s33,p48,1
s33,p49,0
s33,p50,0
s33,p51,0
s33,p52,1
s33,p53,0
s33,p54,1
s33,p55,0
s33,p56,0
s33,p57,1
s33,p58,1
s33,p59,1
s33,p60,0
s33,p61,0
s33,p62,0
s33,p63,1
s33,p64,0
s33,p65,1
s33,p66,0
s33,p67,0
s33,p68,0
s33,p69,0
s33,p70,1
s33,p71,1
s33,p72,1
s33,p73,0
s33,p74,0
s33,p75,1
s33,p76,0
s33,p77,0
s33,p78,0
s33,p79,0
s33,p80,0
s33,p81,0
s33,p82,1
s33,p83,1
s33,p84,1
s33,p85,1
s33,p86,0
s33,p87,0
s33,p88,0
s33,p89,1
s33,p90,0
s33,p91,0
s33,p92,0
s33,p93,1
s33,p94,1
s33,p95,1
s33,p96,1
s33,p97,1
s33,p98,1
s33,p99,1
s33,p100,0
s33,p101,0
s33,p102,0
s33,p103,0
s33,p104,0
s33,p105,1
s33,p106,0
s33,p107,0
s33,p108,0
s33,p109,0
s33,p110,0
s33,p111,1
s33,p112,1
s33,p113,1
s33,p114,0
s33,p115,0
s33,p116,1
s33,p117,1
s33,p118,1
s33,p119,0
s33,p120,1
s33,p121,1
s33,p122,0
s33,p123,1
s33,p124,0
s33,p125,1
s33,p126,1
s33,p127,0
s33,p128,0
s33,p129,1
s33,p130,1
s33,p131,0
s33,p132,0
s33,p133,0
s33,p134,1
s33,p135,0
s33,p136,0
s33,p137,0
s33,p138,0
s33,p139,1
s33,p140,0
s33,p141,1
s33,p142,1
s33,p143,1
s33,p144,1
s33,p145,0
s33,p146,1
s33,p147,0
s33,p148,1
s33,p149,0
s33,p150,1
s33,p151,1
s33,p152,1
s33,p153,1
s33,p154,1
s33,p155,1
s33,p156,1
s33,p157,0
s33,p158,1
s33,p159,0
s33,p160,0
s33,p161,1
s33,p162,0
s33,p163,0
s33,p164,0
s33,p165,0
s33,p166,0
s33,p167,0
s33,p168,1
s33,p169,0
s33,p170,0
s33,p171,1
s33,p172,1
s33,p173,1
s33,p174,1
s33,p175,0
s33,p176,0
s33,p177,0
s33,p178,0
s33,p179,0
s33,p180,1
s33,p181,0
s33,p182,0
s33,p183,1
s33,p184,0
s33,p185,1
s33,p186,1
s33,p187,1
s33,p188,0
s33,p189,0
s33,p190,1
s33,p191,1
s33,p192,0
s33,p193,1
s33,p194,0
s33,p195,0
s33,p196,0
s33,p197,1
s33,p198,0
s33,p199,1
s33,p200,1
s34,p1,0
s34,p2,1
s34,p3,1
s34,p4,0
s34,p5,0
s34,p6,1
s34,p7,0
s34,p8,1
s34,p9,1
s34,p10,1
s34,p11,1
s34,p12,1
s34,p13,0
s34,p14,1
s34,p15,0
s34,p16,1
s34,p17,1
s34,p18,0
s34,p19,0
s34,p20,1
s34,p21,1
s34,p22,1
s34,p23,0
s34,p24,1
s34,p25,1
s34,p26,0
s34,p27,1
s34,p28,0
s34,p29,1
s34,p30,1
s34,p31,1
s34,p32,1
s34,p33,1
s34,p34,1
s34,p35,1
s34,p36,1
s34,p37,0
s34,p38,1
s34,p39,1
s34,p40,1
s34,p41,0
s34,p42,1
s34,p43,1
s34,p44,1
s34,p45,1
s34,p46,0
s34,p47,1
s34,p48,0
s34,p49,0
s34,p50,0
s34,p51,0
s34,p52,1
s34,p53,1
s34,p54,1
s34,p55,0
s34,p56,1
s34,p57,1
s34,p58,1
s34,p59,1
s34,p60,0
s34,p61,0
s34,p62,0
s34,p63,1
s34,p64,1
s34,p65,1
s34,p66,1
s34,p67,1
s34,p68,1
s34,p69,0
s34,p70,1
s34,p71,1
s34,p72,0
s34,p73,1
s34,p74,0
s34,p75,1
s34,p76,1
s34,p77,0
s34,p78,0
s34,p79,0
s34,p80,1
s34,p81,1
s34,p82,1
s34,p83,0
s34,p84,0
s34,p85,0
s34,p86,0
s34,p87,0
s34,p88,0
s34,p89,0
s34,p90,1
s34,p91,0
s34,p92,1
s34,p93,0
s34,p94,0
s34,p95,0
s34,p96,1
s34,p97,1
s34,p98,1
s34,p99,1
s34,p100,0
s34,p101,0
s34,p102,0
s34,p103,0
s34,p104,1
s34,p105,1
s34,p106,0
s34,p107,1
s34,p108,0
s34,p109,1
s34,p110,0
s34,p111,0
s34,p112,0
s34,p113,1
s34,p114,1
s34,p115,0
s34,p116,1
s34,p117,0
s34,p118,1
s34,p119,1
s34,p120,1
s34,p121,1
s34,p122,1
s34,p123,1
s34,p124,0
s34,p125,0
s34,p126,0
s34,p127,1
s34,p128,0
s34,p129,1
s34,p130,1
s34,p131,1
s34,p132,0
s34,p133,1
s34,p134,0
s34,p135,0
s34,p136,1
s34,p137,1
s34,p138,0
s34,p139,0
s34,p140,1
s34,p141,1
s34,p142,1
s34,p143,1
s34,p144,1
s34,p145,0
s34,p146,1
s34,p147,0
s34,p148,1
s34,p149,0
s34,p150,1
s34,p151,1
s34,p152,1
s34,p153,1
s34,p154,1
s34,p155,1
s34,p156,1
s34,p157,0
s34,p158,1
s34,p159,1
s34,p160,0
s34,p161,1
s34,p162,0
s34,p163,1
s34,p164,1
s34,p165,1
s34,p166,0
s34,p167,0
s34,p168,0
s34,p169,1
s34,p170,1
s34,p171,1
s34,p172,1
s34,p173,0
s34,p174,0
s34,p175,1
s34,p176,1
s34,p177,1
s34,p178,0
s34,p179,1
s34,p180,1
s34,p181,1
s34,p182,1
s34,p183,0
s34,p184,1
s34,p185,1
s34,p186,0
s34,p187,1
s34,p188,0
s34,p189,1
s34,p190,1
s34,p191,1
s34,p192,1
s34,p193,1
s34,p194,0
s34,p195,1
s34,p196,0
s34,p197,0
s34,p198,1
s34,p199,1
s34,p200,0
s35,p1,0
s35,p2,1
s35,p3,1
s35,p4,1
s35,p5,0
s35,p6,1
s35,p7,1
s35,p8,0
s35,p9,0
s35,p10,0
s35,p11,0
s35,p12,1
s35,p13,1
s35,p14,1
s35,p15,1
s35,p16,1
s35,p17,0
s35,p18,1
s35,p19,0
s35,p20,0
s35,p21,0
s35,p22,1
s35,p23,0
s35,p24,0
s35,p25,0
s35,p26,1
s35,p27,1
s35,p28,0
s35,p29,1
s35,p30,1
s35,p31,0
s35,p32,0
s35,p33,1
s35,p34,0
s35,p35,0
s35,p36,1
s35,p37,1
s35,p38,1
s35,p39,1
s35,p40,0
s35,p41,0
s35,p42,1
s35,p43,0
s35,p44,0
s35,p45,1
s35,p46,0
s35,p47,1
s35,p48,0
s35,p49,0
s35,p50,1
s35,p51,0
s35,p52,0
s35,p53,0
s35,p54,1
s35,p55,1
s35,p56,1
s35,p57,0
s35,p58,1
s35,p59,0
s35,p60,1
s35,p61,1
s35,p62,1
s35,p63,1
s35,p64,0
s35,p65,0
s35,p66,1
s35,p67,1
s35,p68,1
s35,p69,1
s35,p70,0
s35,p71,1
s35,p72,1
s35,p73,1
s35,p74,1
s35,p75,1
s35,p76,1
s35,p77,0
s35,p78,0
s35,p79,1
s35,p80,1
s35,p81,1
s35,p82,1
s35,p83,0
s35,p84,0
s35,p85,0
s35,p86,0
s35,p87,1
s35,p88,0
s35,p89,0
s35,p90,1
s35,p91,1
s35,p92,1
s35,p93,1
s35,p94,1
s35,p95,1
s35,p96,0
s35,p97,1
s35,p98,0
s35,p99,1
s35,p100,0
s35,p101,1
s35,p102,1
s35,p103,1
s35,p104,1
s35,p105,1
s35,p106,1
s35,p107,0
s35,p108,1
s35,p109,1
s35,p110,0
s35,p111,1
s35,p112,1
s35,p113,1
s35,p114,0
s35,p115,1
s35,p116,1
s35,p117,1
s35,p118,0
s35,p119,1
s35,p120,1
s35,p121,1
s35,p122,1
s35,p123,1
s35,p124,0
s35,p125,1
s35,p126,1
s35,p127,0
s35,p128,0
s35,p129,0
s35,p130,1
s35,p131,0
s35,p132,0
s35,p133,1
s35,p134,0
s35,p135,0
s35,p136,1
s35,p137,0
s35,p138,0
s35,p139,0
s35,p140,0
s35,p141,1
s35,p142,1
s35,p143,1
s35,p144,0
s35,p145,0
s35,p146,0
s35,p147,0
s35,p148,1
s35,p149,1
s35,p150,1
s35,p151,1
s35,p152,1
s35,p153,1
s35,p154,1
s35,p155,1
s35,p156,1
s35,p157,0
s35,p158,0
s35,p159,0
s35,p160,0
s35,p161,0
s35,p162,1
s35,p163,1
s35,p164,0
s35,p165,1
s35,p166,1
s35,p167,1
s35,p168,1
s35,p169,1
s35,p170,1
s35,p171,1
s35,p172,1
s35,p173,1
s35,p174,0
s35,p175,0
s35,p176,1
s35,p177,1
s35,p178,0
s35,p179,1
s35,p180,0
s35,p181,1
s35,p182,1
s35,p183,1
s35,p184,0
s35,p185,1
s35,p186,1
s35,p187,0
s35,p188,0
s35,p189,1
s35,p190,0
s35,p191,0
s35,p192,0
s35,p193,0
s35,p194,0
s35,p195,1
s35,p196,0
s35,p197,0
s35,p198,1
s35,p199,0
s35,p200,1
s36,p1,0
s36,p2,0
s36,p3,1
s36,p4,0
s36,p5,1
s36,p6,0
s36,p7,0
s36,p8,0
s36,p9,0
s36,p10,0
s36,p11,0
s36,p12,1
s36,p13,0
s36,p14,0
s36,p15,0
s36,p16,1
s36,p17,1
s36,p18,1
s36,p19,1
s36,p20,1
s36,p21,0
s36,p22,0
s36,p23,1
s36,p24,1
s36,p25,0
s36,p26,0
s36,p27,1
s36,p28,1
s36,p29,0
s36,p30,0
s36,p31,0
s36,p32,0
s36,p33,0
s36,p34,1
s36,p35,0
s36,p36,0
s36,p37,0
s36,p38,0
s36,p39,0
s36,p40,0
s36,p41,0
s36,p42,0
s36,p43,1
s36,p44,0
s36,p45,1
s36,p46,1
s36,p47,0
s36,p48,0
s36,p49,1
s36,p50,0
s36,p51,0
s36,p52,1
s36,p53,1
s36,p54,0
s36,p55,1
s36,p56,1
s36,p57,1
s36,p58,0
s36,p59,0
s36,p60,1
s36,p61,1
s36,p62,0
s36,p63,0
s36,p64,0
s36,p65,1
s36,p66,1
s36,p67,1
s36,p68,0
s36,p69,0
s36,p70,1
s36,p71,0
s36,p72,1
s36,p73,0
s36,p74,1
s36,p75,1
s36,p76,0
s36,p77,0
s36,p78,1
s36,p79,1
s36,p80,1
s36,p81,0
s36,p82,1
s36,p83,1
s36,p84,1
s36,p85,0
s36,p86,0
s36,p87,1
s36,p88,1
s36,p89,1
s36,p90,1
s36,p91,0
s36,p92,1
s36,p93,1
s36,p94,1
s36,p95,0
s36,p96,0
s36,p97,0
s36,p98,0
s36,p99,0
s36,p100,0
s36,p101,0
s36,p102,0
s36,p103,1
s36,p104,1
s36,p105,1
s36,p106,0
s36,p107,0
s36,p108,0
s36,p109,1
s36,p110,1
s36,p111,1
s36,p112,0
s36,p113,1
s36,p114,0
s36,p115,1
s36,p116,0
s36,p117,0
s36,p118,1
s36,p119,0
s36,p120,0
s36,p121,0
s36,p122,0
s36,p123,0
s36,p124,0
s36,p125,0
s36,p126,1
s36,p127,0
s36,p128,0
s36,p129,1
s36,p130,0
s36,p131,1
s36,p132,0
s36,p133,0
s36,p134,0
s36,p135,1
s36,p136,0
s36,p137,0
s36,p138,1
s36,p139,1
s36,p140,0
s36,p141,0
s36,p142,0
s36,p143,0
s36,p144,0
s36,p145,0
s36,p146,1
s36,p147,0
s36,p148,0
s36,p149,0
s36,p150,1
s36,p151,0
s36,p152,0
s36,p153,1
s36,p154,0
s36,p155,0
s36,p156,1
s36,p157,0
s36,p158,0
s36,p159,1
s36,p160,0
s36,p161,1
s36,p162,1
s36,p163,0
s36,p164,0
s36,p165,0
s36,p166,0
s36,p167,1
s36,p168,0
s36,p169,1
s36,p170,0
s36,p171,0
s36,p172,0
s36,p173,1
s36,p174,0
s36,p175,0
s36,p176,1
s36,p177,1
s36,p178,0
s36,p179,0
s36,p180,1
s36,p181,0
s36,p182,1
s36,p183,0
s36,p184,0
s36,p185,1
s36,p186,0
s36,p187,1
s36,p188,0
s36,p189,1
s36,p190,0
s36,p191,0
s36,p192,1
s36,p193,1
s36,p194,0
s36,p195,0
s36,p196,0
s36,p197,1
s36,p198,1
s36,p199,1
s36,p200,1
s37,p1,1
s37,p2,1
s37,p3,0
s37,p4,1
s37,p5,0
s37,p6,0
s37,p7,0
s37,p8,1
s37,p9,1
s37,p10,1
s37,p11,1
s37,p12,0
s37,p13,0
s37,p14,1
s37,p15,0
s37,p16,1
s37,p17,0
s37,p18,1
s37,p19,1
s37,p20,1
s37,p21,1
s37,p22,1
s37,p23,0
s37,p24,0
s37,p25,1
s37,p26,1
s37,p27,1
s37,p28,1
s37,p29,1
s37,p30,0
s37,p31,1
s37,p32,1
s37,p33,1
s37,p34,1
s37,p35,0
s37,p36,1
s37,p37,0
s37,p38,1
s37,p39,0
s37,p40,1
s37,p41,1
s37,p42,1
s37,p43,1
s37,p44,1
s37,p45,1
s37,p46,1
s37,p47,1
s37,p48,0
s37,p49,1
s37,p50,1
s37,p51,0
s37,p52,0
s37,p53,0
s37,p54,1
s37,p55,0
s37,p56,0
s37,p57,0
s37,p58,0
s37,p59,0
s37,p60,1
s37,p61,1
s37,p62,1
s37,p63,1
s37,p64,1
s37,p65,0
s37,p66,0
s37,p67,1
s37,p68,0
s37,p69,1
s37,p70,1
s37,p71,1
s37,p72,1
s37,p73,1
s37,p74,0
s37,p75,1
s37,p76,1
s37,p77,0
s37,p78,0
s37,p79,0
s37,p80,1
s37,p81,0
s37,p82,1
s37,p83,1
s37,p84,1
s37,p85,1
s37,p86,1
s37,p87,1
s37,p88,1
s37,p89,0
s37,p90,0
s37,p91,0
s37,p92,1
s37,p93,1
s37,p94,0
s37,p95,1
s37,p96,0
s37,p97,1
s37,p98,1
s37,p99,0
s37,p100,1
s37,p101,0
s37,p102,1
s37,p103,0
s37,p104,1
s37,p105,1
s37,p106,0
s37,p107,1
s37,p108,0
s37,p109,0
s37,p110,1
s37,p111,1
s37,p112,1
s37,p113,0
s37,p114,0
s37,p115,1
s37,p116,1
s37,p117,0
s37,p118,0
s37,p119,0
s37,p120,0
s37,p121,1
s37,p122,1
s37,p123,0
s37,p124,1
s37,p125,1
s37,p126,0
s37,p127,0
s37,p128,1
s37,p129,1
s37,p130,0
s37,p131,0
s37,p132,0
s37,p133,0
s37,p134,1
s37,p135,1
s37,p136,1
s37,p137,0
s37,p138,0
s37,p139,0
s37,p140,0
s37,p141,0
s37,p142,1
s37,p143,0
s37,p144,1
s37,p145,1
s37,p146,1
s37,p147,0
s37,p148,1
s37,p149,0
s37,p150,0
s37,p151,0
s37,p152,1
s37,p153,1
s37,p154,1
s37,p155,1
s37,p156,1
s37,p157,1
s37,p158,1
s37,p159,1
s37,p160,1
s37,p161,0
s37,p162,0
s37,p163,1
s37,p164,0
s37,p165,1
s37,p166,1
s37,p167,1
s37,p168,0
s37,p169,0
s37,p170,0
s37,p171,1
s37,p172,1
s37,p173,0
s37,p174,0
s37,p175,0
s37,p176,0
s37,p177,0
s37,p178,1
s37,p179,1
s37,p180,1
s37,p181,0
s37,p182,1
s37,p183,1
s37,p184,1
s37,p185,1
s37,p186,1
s37,p187,1
s37,p188,0
s37,p189,1
s37,p190,1
s37,p191,1
s37,p192,1
s37,p193,1
s37,p194,1
s37,p195,0
s37,p196,1
s37,p197,1
s37,p198,0
s37,p199,1
s37,p200,1
s38,p1,0
s38,p2,0
s38,p3,1
s38,p4,0
s38,p5,1
s38,p6,0
s38,p7,1
s38,p8,1
s38,p9,1
s38,p10,0
s38,p11,0
s38,p12,1
s38,p13,0
s38,p14,0
s38,p15,1
s38,p16,0
s38,p17,1
s38,p18,0
s38,p19,1
s38,p20,0
s38,p21,1
s38,p22,0
s38,p23,0
s38,p24,0
s38,p25,0
s38,p26,0
s38,p27,0
s38,p28,1
s38,p29,0
s38,p30,0
s38,p31,0
s38,p32,1
s38,p33,1
s38,p34,1
s38,p35,0
s38,p36,0
s38,p37,0
s38,p38,0
s38,p39,0
s38,p40,1
s38,p41,0
s38,p42,1
s38,p43,1
s38,p44,0
s38,p45,0
s38,p46,0
s38,p47,1
s38,p48,1
s38,p49,1
s38,p50,1
s38,p51,1
s38,p52,1
s38,p53,0
s38,p54,1
s38,p55,0
s38,p56,0
s38,p57,0
s38,p58,1
s38,p59,0
s38,p60,0
s38,p61,0
s38,p62,0
s38,p63,0
s38,p64,0
s38,p65,0
s38,p66,1
s38,p67,1
s38,p68,0
s38,p69,1
s38,p70,0
s38,p71,1
s38,p72,0
s38,p73,1
s38,p74,1
s38,p75,1
s38,p76,1
s38,p77,0
s38,p78,1
s38,p79,0
s38,p80,1
s38,p81,1
s38,p82,0
s38,p83,0
s38,p84,0
s38,p85,1
s38,p86,0
s38,p87,0
s38,p88,1
s38,p89,0
s38,p90,0
s38,p91,0
s38,p92,0
s38,p93,0
s38,p94,0
s38,p95,1
s38,p96,0
s38,p97,0
s38,p98,0
s38,p99,0
s38,p100,0
s38,p101,1
s38,p102,1
s38,p103,1
s38,p104,1
s38,p105,0
s38,p106,0
s38,p107,1
s38,p108,1
s38,p109,0
s38,p110,0
s38,p111,0
s38,p112,1
s38,p113,1
s38,p114,1
s38,p115,0
s38,p116,1
s38,p117,0
s38,p118,1
s38,p119,1
s38,p120,0
s38,p121,0
s38,p122,0
s38,p123,0
s38,p124,1
s38,p125,0
s38,p126,1
s38,p127,0
s38,p128,0
s38,p129,0
s38,p130,0
s38,p131,0
s38,p132,1
s38,p133,1
s38,p134,0
s38,p135,0
s38,p136,1
s38,p137,1
s38,p138,0
s38,p139,1
s38,p140,1
s38,p141,0
s38,p142,1
s38,p143,0
s38,p144,1
s38,p145,1
s38,p146,1
s38,p147,0
s38,p148,1
s38,p149,0
s38,p150,0
s38,p151,1
s38,p152,1
s38,p153,0
s38,p154,1
s38,p155,0
s38,p156,0
s38,p157,0
s38,p158,0
s38,p159,0
s38,p160,0
s38,p161,0
s38,p162,0
s38,p163,0
s38,p164,0
s38,p165,0
s38,p166,0
s38,p167,0
s38,p168,0
s38,p169,0
s38,p170,1
s38,p171,0
s38,p172,1
s38,p173,0
s38,p174,1
s38,p175,1
s38,p176,1
s38,p177,1
s38,p178,0
s38,p179,1
s38,p180,1
s38,p181,1
s38,p182,0
s38,p183,1
s38,p184,0
s38,p185,1
s38,p186,1
s38,p187,0
s38,p188,1
s38,p189,0
s38,p190,1
s38,p191,0
s38,p192,1
s38,p193,1
s38,p194,0
s38,p195,0
s38,p196,0
s38,p197,1
s38,p198,0
s38,p199,1
s38,p200,1
s39,p1,0
s39,p2,1
s39,p3,1
s39,p4,1
s39,p5,1
s39,p6,1
s39,p7,0
s39,p8,1
s39,p9,1
s39,p10,0
s39,p11,0
s39,p12,1
s39,p13,1
s39,p14,1
s39,p15,0
s39,p16,0
s39,p17,1
s39,p18,0
s39,p19,0
s39,p20,0
s39,p21,0
s39,p22,0
s39,p23,0
s39,p24,0
s39,p25,1
s39,p26,0
s39,p27,0
s39,p28,1
s39,p29,0
s39,p30,1
s39,p31,0
s39,p32,1
s39,p33,1
s39,p34,1
s39,p35,0
s39,p36,0
s39,p37,1
s39,p38,1
s39,p39,0
s39,p40,0
s39,p41,0
s39,p42,1
s39,p43,0
s39,p44,0
s39,p45,0
s39,p46,0
s39,p47,1
s39,p48,0
s39,p49,0
s39,p50,1
s39,p51,0
s39,p52,1
s39,p53,1
s39,p54,1
s39,p55,1
s39,p56,1
s39,p57,0
s39,p58,1
s39,p59,0
s39,p60,1
s39,p61,0
s39,p62,1
s39,p63,0
s39,p64,0
s39,p65,1
s39,p66,1
s39,p67,0
s39,p68,0
s39,p69,0
s39,p70,1
s39,p71,0
s39,p72,0
s39,p73,0
s39,p74,1
s39,p75,0
s39,p76,1
s39,p77,1
s39,p78,0
s39,p79,1
s39,p80,0
s39,p81,0
s39,p82,1
s39,p83,0
s39,p84,1
s39,p85,1
s39,p86,0
s39,p87,0
s39,p88,1
s39,p89,0
s39,p90,1
s39,p91,1
s39,p92,1
s39,p93,0
s39,p94,0
s39,p95,1
s39,p96,1
s39,p97,1
s39,p98,0
s39,p99,1
s39,p100,1
s39,p101,1
s39,p102,1
s39,p103,0
s39,p104,0
s39,p105,1
s39,p106,0
s39,p107,1
s39,p108,0
s39,p109,0
s39,p110,1
s39,p111,1
s39,p112,1
s39,p113,1
s39,p114,1
s39,p115,1
s39,p116,1
s39,p117,1
s39,p118,1
s39,p119,0
s39,p120,1
s39,p121,0
s39,p122,0
s39,p123,0
s39,p124,1
s39,p125,1
s39,p126,0
s39,p127,0
s39,p128,1
s39,p129,0
s39,p130,1
s39,p131,0
s39,p132,1
s39,p133,0
s39,p134,1
s39,p135,0
s39,p136,0
s39,p137,1
s39,p138,1
s39,p139,0
s39,p140,0
s39,p141,1
s39,p142,1
s39,p143,0
s39,p144,1
s39,p145,0
s39,p146,1
s39,p147,1
s39,p148,0
s39,p149,1
s39,p150,1
s39,p151,0
s39,p152,0
s39,p153,1
s39,p154,1
s39,p155,1
s39,p156,1
s39,p157,1
s39,p158,0
s39,p159,0
s39,p160,1
s39,p161,0
s39,p162,0
s39,p163,1
s39,p164,0
s39,p165,0
s39,p166,0
s39,p167,1
s39,p168,0
s39,p169,1
s39,p170,1
s39,p171,1
s39,p172,1
s39,p173,0
s39,p174,1
s39,p175,0
s39,p176,1
s39,p177,0
s39,p178,1
s39,p179,0
s39,p180,0
s39,p181,1
s39,p182,1
s39,p183,0
s39,p184,0
s39,p185,0
s39,p186,1
s39,p187,1
s39,p188,0
s39,p189,0
s39,p190,0
s39,p191,1
s39,p192,0
s39,p193,0
s39,p194,1
s39,p195,0
s39,p196,1
s39,p197,1
s39,p198,1
s39,p199,1
s39,p200,1
s40,p1,1
s40,p2,0
s40,p3,1
s40,p4,0
s40,p5,1
s40,p6,0
s40,p7,1
s40,p8,1
s40,p9,1
s40,p10,1
s40,p11,1
s40,p12,0
s40,p13,0
s40,p14,1
s40,p15,0
s40,p16,0
s40,p17,1
s40,p18,1
s40,p19,1
s40,p20,1
s40,p21,0
s40,p22,1
s40,p23,0
s40,p24,0
s40,p25,1
s40,p26,1
s40,p27,0
s40,p28,1
s40,p29,0
s40,p30,1
s40,p31,0
s40,p32,1
s40,p33,1
s40,p34,0
s40,p35,1
s40,p36,1
s40,p37,0
s40,p38,1
s40,p39,1
s40,p40,1
s40,p41,1
s40,p42,1
s40,p43,0
s40,p44,1
s40,p45,0
s40,p46,1
s40,p47,1
s40,p48,1
s40,p49,1
s40,p50,0
s40,p51,0
s40,p52,1
s40,p53,1
s40,p54,1
s40,p55,0
s40,p56,0
s40,p57,1
s40,p58,0
s40,p59,1
s40,p60,1
s40,p61,1
s40,p62,1
s40,p63,1
s40,p64,0
s40,p65,1
s40,p66,1
s40,p67,1
s40,p68,1
s40,p69,1
s40,p70,1
s40,p71,0
s40,p72,1
s40,p73,1
s40,p74,1
s40,p75,1
s40,p76,1
s40,p77,1
s40,p78,0
s40,p79,1
s40,p80,0
s40,p81,0
s40,p82,0
s40,p83,1
s40,p84,1
s40,p85,1
s40,p86,1
s40,p87,1
s40,p88,1
s40,p89,0
s40,p90,1
s40,p91,1
s40,p92,1
s40,p93,0
s40,p94,1
s40,p95,0
s40,p96,0
s40,p97,0
s40,p98,0
s40,p99,1
s40,p100,1
s40,p101,0
s40,p102,0
s40,p103,1
s40,p104,0
s40,p105,0
s40,p106,1
s40,p107,1
s40,p108,1
s40,p109,1
s40,p110,1
s40,p111,1
s40,p112,1
s40,p113,0
s40,p114,0
s40,p115,0
s40,p116,1
s40,p117,1
s40,p118,1
s40,p119,1
s40,p120,0
s40,p121,1
s40,p122,1
s40,p123,1
s40,p124,1
s40,p125,1
s40,p126,0
s40,p127,0
s40,p128,1
s40,p129,1
s40,p130,0
s40,p131,1
s40,p132,0
s40,p133,1
s40,p134,1
s40,p135,0
s40,p136,0
s40,p137,0
s40,p138,1
s40,p139,0
s40,p140,0
s40,p141,1
s40,p142,1
s40,p143,1
s40,p144,1
s40,p145,1
s40,p146,1
s40,p147,0
s40,p148,0
s40,p149,0
s40,p150,1
s40,p151,1
s40,p152,0
s40,p153,0
s40,p154,0
s40,p155,0
s40,p156,0
s40,p157,0
s40,p158,1
s40,p159,0
s40,p160,1
s40,p161,0
s40,p162,0
s40,p163,0
s40,p164,0
s40,p165,0
s40,p166,1
s40,p167,0
s40,p168,1
s40,p169,1
s40,p170,0
s40,p171,1
s40,p172,0
s40,p173,0
s40,p174,0
s40,p175,1
s40,p176,0
s40,p177,0
s40,p178,0
s40,p179,1
s40,p180,1
s40,p181,0
s40,p182,1
s40,p183,0
s40,p184,1
s40,p185,1
s40,p186,0
s40,p187,1
s40,p188,1
s40,p189,1
s40,p190,1
s40,p191,0
s40,p192,1
s40,p193,1
s40,p194,0
s40,p195,1
s40,p196,0
s40,p197,0
